order_id,order_date,customer_id,customer_name,segment,industry,region,city,salesperson,product_name,category,units,unit_price,discount_pct,gross_sales,net_sales,cost,gross_margin,order_status,allocated_target
O0032156,2024-04-18,C00112,Customer 0112,Enterprise,Automotive,North,Chandigarh,SP056,Industrial Engines,Engines,2,243795.84737397137,0.055385948104654234,487591.69474794273,460585.96644637274,392585.9209093006,68000.04553707212,Completed,498261.4870751146
O0029854,2024-04-18,C00580,Customer 0580,Mid-Market,Construction,South,Hyderabad,SP029,Filtration,Components,2,43690.350075596245,0.06855256672467565,87380.70015119249,81390.528873629,62675.52961410858,18714.999259520417,Completed,83135.44179110913
O0044171,2024-04-18,C00525,Customer 0525,SMB,Construction,North,Delhi,SP035,Engine Systems,Powertrain,1,179524.82260208298,0.039396154799266954,179524.82260208298,172452.23490054038,135711.93197035004,36740.302930190344,Completed,161842.0864318719
O0015899,2024-04-18,C00405,Customer 0405,Enterprise,Automotive,Central,Bhopal,SP033,Engine Systems,Powertrain,1,170323.6794413998,0.021835468553504503,170323.6794413998,166604.58209503995,136072.47560526087,30532.10648977908,Completed,169344.9781708152
O0039601,2024-04-18,C01928,Customer 1928,Enterprise,Energy,East,Guwahati,SP004,Power Generation,Power Systems,2,134398.8408413892,0.08458556545810803,268797.6816827784,246061.27778381208,199471.43220694846,46589.84557686362,Completed,260230.9070455487
O0037370,2024-04-18,C00339,Customer 0339,SMB,Healthcare,North,Chandigarh,SP054,Power Generation,Power Systems,2,164529.68085016092,0.11985089147719316,329059.36170032184,289621.3038516221,229362.11801681298,60259.18583480912,Completed,292448.10706383456
O0019789,2024-04-18,C01518,Customer 1518,Mid-Market,Construction,Central,Indore,SP053,Industrial Engines,Engines,3,203402.57014539908,0.128619541704207,610207.7104361972,531723.0743755201,458285.952357635,73437.12201788509,Completed,513893.82001137786
O0044989,2024-04-18,C01627,Customer 1627,Enterprise,Automotive,South,Hyderabad,SP059,Cooling Systems,Components,3,38074.996691880086,0.00851175162010509,114224.99007564026,113252.73533130744,87956.65831278554,25296.0770185219,Completed,115680.73479948126
O0016893,2024-04-18,C00667,Customer 0667,Mid-Market,Construction,East,Bhubaneswar,SP030,Engine Systems,Powertrain,1,197805.33800185812,0.0840856742082028,197805.33800185812,181172.74279399044,148327.83080357444,32844.911990416,Completed,183566.22297162903
O0036877,2024-04-18,C00590,Customer 0590,Mid-Market,Healthcare,North,Lucknow,SP042,Telematics,Digital,1,61314.008769714004,0.02556411201310474,61314.008769714004,59746.57058155255,35533.08978961065,24213.480791941904,Completed,63099.070291539014
O0030239,2024-04-18,C01245,Customer 1245,Mid-Market,Manufacturing,South,Hyderabad,SP057,Cooling Systems,Components,7,39138.837906865796,0.13576825749335442,273971.86534806056,236775.18258755046,187815.74649019208,48959.43609735838,Completed,241851.35152702514
O0009734,2024-04-18,C01117,Customer 1117,Mid-Market,Energy,North,Chandigarh,SP025,Telematics,Digital,4,56928.410705115726,0.023672393998519996,227713.6428204629,222323.11574877865,135657.33486586664,86665.78088291202,Completed,234798.11094626368
O0006219,2024-04-18,C00873,Customer 0873,SMB,Manufacturing,Central,Indore,SP004,Filtration,Components,1,34589.38787182371,0.130385780669628,34589.38787182371,30079.42353127141,22526.979605756045,7552.443925515367,Completed,32931.57350057579
O0028781,2024-04-18,C01974,Customer 1974,SMB,Energy,South,Chennai,SP024,Telematics,Digital,1,63903.731337927624,0.05369487066545423,63903.731337927624,60472.42874869767,37095.51015017282,23376.918598524848,Completed,64660.715029859195
O0046402,2024-04-18,C01528,Customer 1528,Mid-Market,Healthcare,West,Pune,SP003,Service Contracts,Services,2,64449.67591802362,0.10022971491788539,128899.35183604724,115979.80654842002,80485.09147309026,35494.71507532976,Completed,113674.46268558288
O0010719,2024-04-18,C01316,Customer 1316,Mid-Market,Manufacturing,East,Bhubaneswar,SP041,Filtration,Components,1,40589.76055764389,0.08377824467225853,40589.76055764389,37189.221666457204,28081.503110226276,9107.718556230928,Completed,36231.42342517689
O0029757,2024-04-18,C01190,Customer 1190,Mid-Market,Automotive,West,Ahmedabad,SP052,Power Generation,Power Systems,1,140113.545188871,0.06810359326434126,140113.545188871,130571.30929650324,106991.0946345993,23580.21466190394,Completed,123507.26719063359
O0016509,2024-04-18,C01415,Customer 1415,Mid-Market,Manufacturing,North,Chandigarh,SP008,Power Generation,Power Systems,2,138638.30606068633,0.1152046176583314,277276.61212137266,245333.06603633246,184392.60828118928,60940.45775514317,Completed,247727.60086478115
O0039879,2024-04-18,C00357,Customer 0357,Enterprise,Energy,East,Bhubaneswar,SP026,Filtration,Components,3,38979.618900362475,0.08081209416925939,116938.85670108742,107488.78280131362,79677.44299549899,27811.339805814627,Completed,104720.43857384306
O0043741,2024-04-18,C01118,Customer 1118,Enterprise,Healthcare,East,Guwahati,SP026,Industrial Engines,Engines,2,205709.57459494506,0.09446719601367844,411419.14918989013,372553.5357795879,303942.44508472516,68611.09069486277,Completed,372589.9020021178
O0002447,2024-04-18,C01648,Customer 1648,SMB,Manufacturing,East,Bhubaneswar,SP004,Aftermarket Parts,Components,1,23968.097417240377,0.04586919634960495,23968.097417240377,22868.700050682517,16604.489007275675,6264.211043406842,Cancelled,22279.72293023187
O0013973,2024-04-18,C01745,Customer 1745,Mid-Market,Energy,East,Kolkata,SP022,Cooling Systems,Components,1,31559.745207009862,0.11516778344110287,31559.745207009862,27925.079305552565,21469.25188698423,6455.827418568333,Completed,27205.87651915503
O0046091,2024-04-18,C00218,Customer 0218,Enterprise,Construction,North,Chandigarh,SP047,Service Contracts,Services,2,81521.5235808646,0.0,163043.0471617292,163043.0471617292,109997.27873335057,53045.76842837862,Completed,173555.4073545865
O0020252,2024-04-18,C00571,Customer 0571,Mid-Market,Manufacturing,South,Chennai,SP055,Service Contracts,Services,1,77708.20521407724,0.09014797668151295,77708.20521407724,70702.96774247638,43080.04885975181,27622.918882724567,Returned,72593.82365388823
O0016746,2024-04-18,C00989,Customer 0989,SMB,Automotive,South,Hyderabad,SP006,Cooling Systems,Components,1,37769.00085899325,0.031456105980727976,37769.00085899325,36580.93516518655,27684.978032114963,8895.957133071588,Completed,37365.18546048005
O0001063,2024-04-18,C01480,Customer 1480,Mid-Market,Logistics,West,Mumbai,SP020,Filtration,Components,1,43068.82229614616,0.03688759142422554,43068.82229614616,41480.117176163345,32105.196797588233,9374.920378575112,Completed,39522.382774684556
O0009927,2024-04-18,C01582,Customer 1582,Mid-Market,Healthcare,South,Chennai,SP005,Aftermarket Parts,Components,1,31766.638353976436,0.0,31766.638353976436,31766.638353976436,21648.55782432886,10118.080529647577,Completed,32447.676041971266
O0022845,2024-04-18,C00083,Customer 0083,SMB,Logistics,East,Guwahati,SP038,Engine Systems,Powertrain,2,175647.05806141667,0.10879439158929201,351294.11612283334,313075.28649035154,246498.8536625759,66576.43282777566,Completed,317211.33632194926
O0010769,2024-04-18,C01490,Customer 1490,Mid-Market,Energy,West,Mumbai,SP009,Cooling Systems,Components,1,37337.884129105645,0.190004636610492,37337.884129105645,30243.51302335027,22204.10766639636,8039.40535695391,Completed,28816.111899676278
O0024344,2024-04-18,C02194,Customer 2194,Mid-Market,Energy,North,Lucknow,SP028,Aftermarket Parts,Components,2,25324.178019418505,0.11355168305007395,50648.35603883701,44897.149966907695,34124.767255732666,10772.382711175029,Completed,43556.82928998219
O0001465,2024-04-18,C00248,Customer 0248,SMB,Logistics,South,Bengaluru,SP052,Telematics,Digital,1,69212.24097518637,0.11111049661615659,69212.24097518637,61522.03450851631,34984.64955715135,26537.384951364962,Completed,65783.01589214751
O0015791,2024-04-18,C01314,Customer 1314,Mid-Market,Construction,North,Chandigarh,SP020,Power Generation,Power Systems,1,153049.66741530833,0.10228903865578978,153049.66741530833,137394.3640688081,115204.27608422801,22190.08798458008,Completed,138735.38016301286
O0005639,2024-04-19,C00580,Customer 0580,Mid-Market,Construction,South,Hyderabad,SP024,Telematics,Digital,3,65368.3114084921,0.06317492242929151,196104.93422547632,183716.02021778055,109915.328393765,73800.69182401555,Completed,196440.088078612
O0041537,2024-04-19,C01541,Customer 1541,SMB,Healthcare,Central,Indore,SP030,Telematics,Digital,1,54430.33064816949,0.08395233059445016,54430.33064816949,49860.77753522913,26658.763162127263,23202.014373101865,Completed,51714.13974098639
O0013821,2024-04-19,C01416,Customer 1416,Enterprise,Energy,East,Kolkata,SP028,Telematics,Digital,4,52807.340739626896,0.0973607556954534,211229.36295850758,190663.91255579807,124196.13255601385,66467.77999978422,Returned,183561.58545423023
O0029142,2024-04-19,C01827,Customer 1827,Mid-Market,Construction,West,Pune,SP016,Cooling Systems,Components,1,31911.99223696553,0.06566165124643512,31911.99223696553,29816.598132122956,23745.256597051557,6071.3415350713985,Completed,28409.34608289612
O0002627,2024-04-19,C00423,Customer 0423,SMB,Automotive,North,Lucknow,SP001,Industrial Engines,Engines,1,229781.49217924205,0.0911878255510806,229781.49217924205,208828.21755553433,167182.74719353177,41645.470362002554,Completed,225910.1792120734
O0015747,2024-04-19,C02024,Customer 2024,Enterprise,Manufacturing,South,Chennai,SP029,Engine Systems,Powertrain,2,235273.21909900894,0.10666829714832389,470546.4381980179,420354.0509062263,345520.15035778616,74833.90054844011,Completed,452242.9744263507
O0015486,2024-04-19,C01928,Customer 1928,Enterprise,Energy,East,Guwahati,SP032,Industrial Engines,Engines,1,247761.85940413675,0.08475846075923357,247761.85940413675,226761.9455661965,182398.73023286223,44363.21533333426,Completed,226784.08057387127
O0009000,2024-04-19,C01897,Customer 1897,Mid-Market,Manufacturing,West,Mumbai,SP025,Aftermarket Parts,Components,3,26176.647070219824,0.012936181194251523,78529.94121065947,77514.06366198446,57646.40306541676,19867.6605965677,Completed,73855.63742405936
O0009443,2024-04-19,C02131,Customer 2131,Mid-Market,Automotive,North,Delhi,SP050,Service Contracts,Services,3,72459.50481449124,0.11996987630841421,217378.51444347372,191299.64095358332,126309.36294979359,64990.27800378973,Completed,203633.87271308634
O0035371,2024-04-19,C00247,Customer 0247,Mid-Market,Manufacturing,West,Ahmedabad,SP001,Power Generation,Power Systems,1,155446.14977213208,0.13109860345502836,155446.14977213208,135067.37662454438,114894.81692748297,20172.559697061413,Completed,127760.09265269952
O0016079,2024-04-19,C00932,Customer 0932,Enterprise,Energy,South,Chennai,SP001,Cooling Systems,Components,4,38386.98173152807,0.12164695919396723,153547.92692611227,134869.28852501322,104773.2559513283,30096.03257368492,Completed,137760.7203288788
O0022562,2024-04-19,C00494,Customer 0494,Enterprise,Energy,South,Bengaluru,SP053,Service Contracts,Services,4,88121.99967507912,0.1314921034548983,352487.9987003165,306138.6103086044,212918.69619711014,93219.91411149423,Completed,314325.87626781914
O0024460,2024-04-19,C00200,Customer 0200,SMB,Construction,South,Chennai,SP024,Industrial Engines,Engines,3,271282.6137067198,0.0661780502218614,813847.8411201595,759988.9778175561,641949.7565998482,118039.22121770796,Completed,777856.4890279627
O0022098,2024-04-19,C01611,Customer 1611,Enterprise,Automotive,South,Hyderabad,SP022,Aftermarket Parts,Components,3,31912.72936599281,0.05709441981550382,95738.18809797843,90272.07179433678,69174.6480248008,21097.423769535977,Completed,92207.394077427
O0004955,2024-04-19,C00453,Customer 0453,Mid-Market,Healthcare,East,Kolkata,SP029,Cooling Systems,Components,2,36052.012118970655,0.14518601775793932,72104.02423794131,61635.52809451267,46349.7210770109,15285.807017501771,Completed,60048.1219116467
O0031622,2024-04-19,C00320,Customer 0320,SMB,Healthcare,Central,Indore,SP010,Engine Systems,Powertrain,1,166925.89580027031,0.10659806023138552,166925.89580027031,149131.91910557513,123593.86972100091,25538.049384574217,Completed,151584.9160204896
O0037590,2024-04-19,C00833,Customer 0833,Mid-Market,Logistics,South,Bengaluru,SP050,Cooling Systems,Components,1,36807.174994449124,0.09376602204932488,36807.174994449124,33355.91261234625,24882.02221753462,8473.890394811628,Completed,34071.022387366764
O0024054,2024-04-19,C01253,Customer 1253,Enterprise,Logistics,North,Delhi,SP032,Engine Systems,Powertrain,4,187609.3110418483,0.05564116499585341,750437.2441673932,708682.0416456418,541394.1022152235,167287.9394304183,Completed,665080.2774627887
O0041088,2024-04-19,C01162,Customer 1162,Mid-Market,Energy,West,Mumbai,SP048,Filtration,Components,2,43181.69031150617,0.05012818842934104,86363.38062301234,82034.14080574708,63070.06705488738,18964.0737508597,Completed,78162.38077987485
O0039806,2024-04-19,C00627,Customer 0627,Mid-Market,Logistics,East,Kolkata,SP051,Service Contracts,Services,3,62882.46003620811,0.03624602352038786,188647.38010862435,181809.6627321476,121667.01944034202,60142.643291805594,Completed,188872.29427679745
O0031021,2024-04-19,C01465,Customer 1465,Mid-Market,Automotive,West,Ahmedabad,SP038,Filtration,Components,1,40137.404810235596,0.09932211579888026,40137.404810235596,36150.87284180684,28368.683263408482,7782.18957839836,Completed,34444.66243971664
O0019494,2024-04-19,C00891,Customer 0891,Enterprise,Construction,South,Chennai,SP012,Power Generation,Power Systems,3,153080.65204270527,0.06278102534594777,459241.9561281158,430410.27524051396,353702.03322318423,76708.24201732973,Completed,469109.22066015785
O0026083,2024-04-19,C01843,Customer 1843,Mid-Market,Logistics,North,Lucknow,SP010,Filtration,Components,2,40973.24698108833,0.061125130412896016,81946.49396217665,76937.50383185901,59495.21474405487,17442.289087804136,Completed,74640.67814709098
O0006945,2024-04-19,C01486,Customer 1486,SMB,Manufacturing,North,Lucknow,SP047,Telematics,Digital,1,60425.4612194589,0.11949414589367262,60425.4612194589,53204.972340808425,34146.71127608441,19058.261064724014,Completed,56190.40987481597
O0043593,2024-04-19,C01951,Customer 1951,Mid-Market,Manufacturing,Central,Nagpur,SP043,Aftermarket Parts,Components,1,27936.2622799127,0.07607414331258572,27936.2622799127,25811.035059612637,19492.017961863614,6319.017097749023,Completed,28258.453733592676
O0047216,2024-04-19,C02173,Customer 2173,SMB,Logistics,West,Mumbai,SP056,Cooling Systems,Components,1,34577.85033929026,0.12249324602718371,34577.85033929026,30342.297210588436,23294.587997609455,7047.709212978982,Completed,28910.233776032896
O0016087,2024-04-19,C01365,Customer 1365,Mid-Market,Construction,West,Mumbai,SP051,Engine Systems,Powertrain,4,163798.33389792393,0.11998187393105751,655193.3355916957,576582.0114002639,447367.6200672021,129214.3913330618,Completed,653358.3870688273
O0008460,2024-04-20,C00792,Customer 0792,SMB,Healthcare,South,Chennai,SP037,Telematics,Digital,1,64999.82802043996,0.10037414847248197,64999.82802043996,58475.525632030534,36507.5833818407,21967.942250189837,Completed,62525.507530493924
O0047127,2024-04-20,C00671,Customer 0671,SMB,Energy,North,Lucknow,SP051,Cooling Systems,Components,3,36322.60428167237,0.031934774979637724,108967.81284501712,105487.95026178822,87313.73791946055,18174.21234232768,Completed,102338.80424680561
O0033798,2024-04-20,C00531,Customer 0531,Mid-Market,Healthcare,East,Kolkata,SP034,Aftermarket Parts,Components,1,26324.922721421342,0.20804729572263247,26324.922721421342,20848.09373912235,14934.074207306418,5914.019531815931,Completed,20311.156782052636
O0005030,2024-04-20,C02015,Customer 2015,Mid-Market,Energy,South,Bengaluru,SP041,Service Contracts,Services,1,78122.79542037363,0.07375463631670753,78122.79542037363,72360.87705609943,47896.94638893791,24463.93066716152,Completed,74296.07152537307
O0035895,2024-04-20,C02154,Customer 2154,Enterprise,Construction,East,Bhubaneswar,SP013,Industrial Engines,Engines,3,180630.76770638145,0.11948545632359234,541892.3031191444,477144.054002711,403900.81356606446,73243.24043664656,Completed,477190.6296627979
O0026943,2024-04-20,C00829,Customer 0829,SMB,Logistics,Central,Indore,SP012,Power Generation,Power Systems,1,124214.39456913149,0.0504088551348934,124214.39456913149,117952.88914762766,97588.1075356303,20364.781611997358,Completed,129349.17215646581
O0009378,2024-04-20,C01252,Customer 1252,Mid-Market,Energy,North,Lucknow,SP022,Cooling Systems,Components,1,36954.42220407326,0.07458943677961129,36954.42220407326,34198.01266535547,26644.89038472591,7553.122280629559,Completed,33177.09477816395
