customer_id,customer_name,segment,region,revenue,orders,units,avg_order_value
C02119,Customer 2119,Enterprise,North,3619152.512686657,20,49,180957.62563433283
C02120,Customer 2120,Mid-Market,South,4600842.219667664,18,44,255602.34553709242
C02121,Customer 2121,Mid-Market,South,5366163.346359811,26,59,206390.8979369158
C02122,Customer 2122,Mid-Market,North,6686315.052467786,26,53,257165.9635564533
C02123,Customer 2123,SMB,South,2148184.289572346,16,21,134261.51809827163
C02124,Customer 2124,Enterprise,North,7514128.998365973,26,83,289004.96147561434
C02125,Customer 2125,SMB,South,4613342.798229165,24,33,192222.61659288188
C02126,Customer 2126,Mid-Market,South,2487062.3412637543,17,37,146297.78478022083
C02127,Customer 2127,SMB,South,3061777.783387369,20,35,153088.88916936846
C02128,Customer 2128,SMB,South,3135951.8518641423,21,28,149331.04056495917
C02129,Customer 2129,SMB,North,2509377.2889864645,20,26,125468.86444932323
C02130,Customer 2130,Mid-Market,North,5680235.962166592,24,55,236676.498423608
C02131,Customer 2131,Mid-Market,North,4570833.769755127,21,51,217658.75094072032
C02132,Customer 2132,Mid-Market,East,4929000.804339259,19,39,259421.09496522415
C02133,Customer 2133,Mid-Market,Central,2387592.464664089,16,29,149224.52904150556
C02134,Customer 2134,Mid-Market,Central,3857532.6895315433,22,42,175342.39497870652
C02135,Customer 2135,SMB,West,2361670.9221171835,23,28,102681.34443987755
C02136,Customer 2136,Enterprise,West,6573592.432261959,26,70,252830.47816392148
C02137,Customer 2137,SMB,South,2878382.5125629976,19,28,151493.8164506841
C02138,Customer 2138,Enterprise,East,4050038.325071359,22,51,184092.65113960722
C02139,Customer 2139,SMB,East,2563391.1552184527,23,34,111451.78935732403
C02140,Customer 2140,Enterprise,Central,5349194.194948979,24,62,222883.09145620745
C02141,Customer 2141,Enterprise,Central,4831263.7178688515,20,52,241563.18589344257
C02142,Customer 2142,SMB,South,3628053.045431,18,27,201558.50252394445
C02143,Customer 2143,SMB,East,1931945.9638083342,18,24,107330.33132268523
C02144,Customer 2144,SMB,East,2837835.698179288,26,36,109147.52685304954
C02145,Customer 2145,SMB,South,3846852.4647610025,22,33,174856.9302164092
C02146,Customer 2146,Mid-Market,Central,4911490.308878975,20,36,245574.51544394874
C02147,Customer 2147,SMB,North,1145017.346694233,13,15,88078.25743801791
C02148,Customer 2148,Mid-Market,Central,3242997.465341623,23,54,140999.88979746186
C02149,Customer 2149,Mid-Market,East,2155126.6937300884,18,34,119729.2607627827
C02150,Customer 2150,Mid-Market,North,2269717.632128934,19,39,119458.8227436281
C02151,Customer 2151,Enterprise,West,4988165.401885362,19,46,262535.0211518612
C02152,Customer 2152,Mid-Market,North,4525101.239628593,23,45,196743.53215776494
C02153,Customer 2153,SMB,East,2767530.138128738,24,40,115313.75575536408
C02154,Customer 2154,Enterprise,East,5250175.870441138,19,59,276325.04581269145
C02155,Customer 2155,SMB,West,2938331.215528509,21,34,139920.53407278616
C02156,Customer 2156,Mid-Market,Central,2050570.6724003083,14,28,146469.33374287916
C02157,Customer 2157,Enterprise,North,4786246.700008158,22,48,217556.668182189
C02158,Customer 2158,Mid-Market,South,5079910.795876151,21,47,241900.51408934052
C02159,Customer 2159,Enterprise,South,4388337.507951464,21,47,208968.4527595935
C02160,Customer 2160,Enterprise,North,2223095.0000605434,14,29,158792.50000432454
C02161,Customer 2161,Mid-Market,South,5697375.60558311,24,45,237390.6502326296
C02162,Customer 2162,Enterprise,South,7447281.534096347,27,87,275825.2420035684
C02163,Customer 2163,Enterprise,South,6613597.727554587,27,79,244948.0639835032
C02164,Customer 2164,SMB,South,3564551.2635319345,24,33,148522.9693138306
C02165,Customer 2165,Enterprise,Central,6852249.730434641,27,75,253787.02705313487
C02166,Customer 2166,SMB,South,1628842.0913448501,14,21,116345.86366748929
C02167,Customer 2167,SMB,Central,2014146.266540036,17,22,118479.19214941388
C02168,Customer 2168,Enterprise,South,5033817.3485748675,18,44,279656.5193652704
C02169,Customer 2169,Mid-Market,South,4806320.536089246,22,45,218469.1152767839
C02170,Customer 2170,Enterprise,West,5846362.630877895,23,70,254189.67960338676
C02171,Customer 2171,Mid-Market,South,7981026.851391407,26,64,306962.5712073618
C02172,Customer 2172,Enterprise,South,7473028.6071153805,27,69,276778.83730056963
C02173,Customer 2173,SMB,West,4406982.304064965,29,41,151964.90703672293
C02174,Customer 2174,Enterprise,North,5355831.207432847,21,54,255039.58130632603
C02175,Customer 2175,Mid-Market,South,3818223.8695750185,25,50,152728.95478300075
C02176,Customer 2176,Enterprise,West,4498657.284475599,24,66,187444.05351981663
C02177,Customer 2177,Enterprise,South,4322054.32592156,22,48,196457.01481461636
C02178,Customer 2178,Mid-Market,Central,2474826.300664987,22,41,112492.10457568122
C02179,Customer 2179,Mid-Market,South,3302992.7057998544,15,28,220199.5137199903
C02180,Customer 2180,SMB,Central,2545820.032347477,18,30,141434.44624152652
C02181,Customer 2181,Enterprise,East,5900084.073281621,25,58,236003.36293126483
C02182,Customer 2182,Enterprise,Central,4367483.680504599,20,50,218374.18402522994
C02183,Customer 2183,Mid-Market,Central,5436871.45443419,30,59,181229.04848113967
C02184,Customer 2184,Mid-Market,North,2633388.8073902745,14,34,188099.20052787676
C02185,Customer 2185,SMB,West,1475823.414654244,19,25,77674.91656074968
C02186,Customer 2186,SMB,North,3116033.0572020505,17,23,183296.06218835592
C02187,Customer 2187,SMB,East,1832093.880759019,20,21,91604.69403795095
C02188,Customer 2188,Enterprise,West,4788427.797311619,19,40,252022.51564797995
C02189,Customer 2189,Mid-Market,South,7557576.804751979,24,46,314899.03353133245
C02190,Customer 2190,SMB,Central,2839567.789722671,24,35,118315.32457177795
C02191,Customer 2191,Mid-Market,North,3343782.3492511236,18,36,185765.68606950686
C02192,Customer 2192,Mid-Market,West,2556195.445428249,18,29,142010.85807934718
C02193,Customer 2193,Mid-Market,East,3703902.072404566,22,49,168359.18510929847
C02194,Customer 2194,Mid-Market,North,5527048.3057194585,20,49,276352.41528597294
C02195,Customer 2195,SMB,West,3184334.410945459,29,38,109804.63486018823
C02196,Customer 2196,Mid-Market,East,3748752.1009783815,17,37,220514.82946931655
C02197,Customer 2197,SMB,North,5098446.834667072,28,42,182087.3869523954
C02198,Customer 2198,Mid-Market,West,3272914.238866046,17,42,192524.36699212037
C02199,Customer 2199,Enterprise,South,7086068.935588499,20,45,354303.4467794249
C02200,Customer 2200,Mid-Market,East,2218432.879007398,12,25,184869.40658394984
